Date,NB-IoT Cell Group,Integrity,L.NB.Traffic.User.Avg,L.NB.Traffic.User.Max,RRC Setup Success Rate (NB-IoT),Downlink UE throughput (NB-IoT),Uplink UE throughput (NB-IoT),Service Drop Rate (NB-IoT),Downlink Packet Loss Rate (NB-IoT),Uplink Residual Block Error Rate (NB-IoT),Downlink SRB Packet Loss Rate (NB-IoT),NB-IoT RACH Success Rate(%),NB-IoT RACH Success Rate(%) Cov-Lvl 0,NB-IoT RACH Success Rate(%) Cov-Lvl 1
10/16/2023,"Cluster=Najran CL2,Rule Name=Opt Clusters","45215Cluster=Najran CL2,Rule Name=Opt Clusters",683.4291,5516,95.4388,0.3432,0.3832,0.0775,0.0002,1.9647,0.0002,56.0813,68.3886,22.8837
10/16/2023,Aseer Province,45215Aseer Province,12512.2355,130889,97.6583,0.6306,0.5857,0.0382,0.0001,5.4092,0.0001,19.1094,43.5829,3.9279
10/16/2023,Jazan Province,45215Jazan Province,8640.9834,71441,97.3537,0.6086,0.5912,0.0426,0.0001,3.95,0.0001,26.4596,43.4914,7.2898
10/16/2023,Najran Province,45215Najran Province,3063.4889,32831,97.1791,0.5445,0.5564,0.0715,0.0001,2.0192,0.0001,50.0292,67.9019,13.425
10/17/2023,Southern Region,45216Southern Region,23746.7942,237538,97.5916,0.6232,0.5904,0.0416,0.0001,4.695,0.0001,22.2425,44.0639,4.8962
10/17/2023,Western Region,45216Western Region,2865.3423,40502,97.1464,0.8752,0.7322,0.0324,0.0002,1.5851,0.0002,51.7756,65.8108,13.0145
10/17/2023,Abha,45216Abha,1297.7642,13921,98.3581,0.6316,0.5266,0.02,0.0001,9.4172,0.0001,7.5696,25.4111,1.6888
10/17/2023,Khamis Mushait,45216Khamis Mushait,1328.442,16566,99.1226,1.3699,1.0098,0.0165,0,8.2354,0,6.7811,24.7193,1.1
10/17/2023,Jizan,45216Jizan,1090.7027,11135,99.193,1.0657,0.9849,0.0105,0.0001,5.8026,0.0001,11.1246,22.2921,2.0366
10/17/2023,Najran,45216Najran,1398.6768,18180,98.899,0.7332,0.732,0.0242,0.0001,2.6587,0.0001,38.2803,60.1785,7.6437
10/17/2023,Bishah,45216Bishah,1054.6909,10205,97.8146,0.3978,0.4121,0.0352,0.0001,5.4472,0.0001,20.7409,45.406,5.1791
10/17/2023,Muhayel,45216Muhayel,721.3488,7046,97.9194,0.5474,0.5893,0.0284,0.0001,2.2233,0.0001,43.235,56.104,15.7179
10/17/2023,Abu Arish,45216Abu Arish,592.2207,6028,99.3373,1.2061,0.923,0.0059,0,6.2924,0,11.0596,20.9965,2.753
10/17/2023,Sabya,45216Sabya,498.9838,5230,99.516,1.492,1.1754,0.0083,0,4.9092,0,15.1525,29.1237,2.5276
10/17/2023,"Cluster=Aseer CL2,Rule Name=Opt Clusters","45216Cluster=Aseer CL2,Rule Name=Opt Clusters",2754.697,30568,98.4798,0.8353,0.7245,0.024,0.0001,6.972,0.0001,11.282,33.6679,2.1773
10/17/2023,"Cluster=Jizan CL2,Rule Name=Opt Clusters","45216Cluster=Jizan CL2,Rule Name=Opt Clusters",4437.7098,38294,97.1038,0.5713,0.5464,0.0474,0.0001,4.0612,0.0001,26.3096,41.6792,7.4038
10/17/2023,"Cluster=Aseer CL1,Rule Name=Opt Clusters","45216Cluster=Aseer CL1,Rule Name=Opt Clusters",2390.7647,24924,97.9201,0.5782,0.5081,0.0283,0.0001,8.3386,0.0001,10.3835,30.5832,2.3136
10/17/2023,"Cluster=Aseer CL3,Rule Name=Opt Clusters","45216Cluster=Aseer CL3,Rule Name=Opt Clusters",3872.072,37671,96.8752,0.574,0.5624,0.0563,0.0001,2.755,0.0001,40.6295,54.7661,13.8245
10/17/2023,"Cluster=Aseer CL4,Rule Name=Opt Clusters","45216Cluster=Aseer CL4,Rule Name=Opt Clusters",3280.8214,36098,98.0334,0.6838,0.6538,0.0263,0.0001,3.1156,0.0001,32.6745,58.7791,7.0949
10/17/2023,"Cluster=Jizan CL1,Rule Name=Opt Clusters","45216Cluster=Jizan CL1,Rule Name=Opt Clusters",3605.4959,32908,98.0167,0.6928,0.6481,0.0319,0.0001,4.0724,0.0001,22.7462,37.098,6.2664
10/17/2023,"Cluster=Najran CL1,Rule Name=Opt Clusters","45216Cluster=Najran CL1,Rule Name=Opt Clusters",2341.4686,27988,97.6701,0.6364,0.6242,0.0674,0.0001,2.1664,0.0001,45.579,65.8518,10.1908
10/17/2023,"Cluster=Najran CL2,Rule Name=Opt Clusters","45216Cluster=Najran CL2,Rule Name=Opt Clusters",657.7822,5391,95.4205,0.3318,0.3652,0.081,0.0001,2.0619,0.0001,54.9217,66.9523,22.6655
10/17/2023,Aseer Province,45216Aseer Province,12298.8,129261,97.747,0.65,0.606,0.0356,0.0001,5.4224,0.0001,18.7132,43.602,3.8125
10/17/2023,Jazan Province,45216Jazan Province,8036.1473,71082,97.514,0.6194,0.5868,0.0405,0.0001,4.0774,0.0001,24.5437,39.439,6.8327
10/17/2023,Najran Province,45216Najran Province,3005.8642,33499,97.1818,0.535,0.5387,0.0702,0.0001,2.1425,0.0001,47.7846,66.155,12.5265
10/18/2023,Southern Region,45217Southern Region,23616.8847,239369,97.6146,0.6196,0.5886,0.0416,0.0001,4.7099,0.0001,22.2751,44.0143,4.938
10/18/2023,Western Region,45217Western Region,2796.6819,39175,97.1669,0.8691,0.7184,0.0309,0.0003,1.6459,0.0003,50.7814,64.9364,12.5346
10/18/2023,Abha,45217Abha,1324.9131,13597,98.3425,0.6207,0.533,0.018,0.0001,9.2216,0.0001,7.7428,24.5737,1.8203
10/18/2023,Khamis Mushait,45217Khamis Mushait,1283.8032,16557,99.1039,1.3267,0.9537,0.0185,0,8.6449,0,6.3852,22.2715,1.0697
10/18/2023,Jizan,45217Jizan,1084.9,11195,99.2544,1.0646,1.0168,0.0105,0,5.5541,0,11.9518,25.2632,2.0469
10/18/2023,Najran,45217Najran,1389.3355,18316,98.9275,0.7475,0.7583,0.0264,0.0001,2.4896,0.0001,40.3911,61.6737,8.3125
10/18/2023,Bishah,45217Bishah,1047.5145,10210,97.8529,0.4004,0.4179,0.0369,0.0001,5.3359,0.0001,20.7072,43.7252,5.3533
10/18/2023,Muhayel,45217Muhayel,767.9414,7533,97.7733,0.5214,0.5714,0.0305,0.0001,2.2863,0.0001,43.9583,58.9019,15.2603
10/18/2023,Abu Arish,45217Abu Arish,580.5925,6243,99.3588,1.2808,0.9992,0.0056,0,6.0267,0,11.6764,23.445,2.6382
10/18/2023,Sabya,45217Sabya,503.1897,5453,99.4425,1.3287,1.0728,0.0076,0,4.9191,0,16.0057,31.4718,2.9159
10/18/2023,"Cluster=Aseer CL2,Rule Name=Opt Clusters","45217Cluster=Aseer CL2,Rule Name=Opt Clusters",2681.9222,30779,98.4896,0.8092,0.6921,0.025,0,7.3158,0,10.7352,31.1822,2.119
10/18/2023,"Cluster=Jizan CL2,Rule Name=Opt Clusters","45217Cluster=Jizan CL2,Rule Name=Opt Clusters",4482.7816,38885,97.084,0.5681,0.5534,0.0514,0.0001,3.9424,0.0001,27.4696,43.7231,7.5946
10/18/2023,"Cluster=Aseer CL1,Rule Name=Opt Clusters","45217Cluster=Aseer CL1,Rule Name=Opt Clusters",2445.59,24354,97.8815,0.5723,0.517,0.0271,0.0001,8.156,0.0001,10.6752,29.8151,2.4925
10/18/2023,"Cluster=Aseer CL3,Rule Name=Opt Clusters","45217Cluster=Aseer CL3,Rule Name=Opt Clusters",3884.1938,38574,96.9112,0.5821,0.5694,0.0539,0.0001,2.7602,0.0001,40.4762,55.0496,13.6343
10/18/2023,"Cluster=Aseer CL4,Rule Name=Opt Clusters","45217Cluster=Aseer CL4,Rule Name=Opt Clusters",3149.2635,35407,98.1024,0.6709,0.6269,0.0262,0.0001,3.1628,0.0001,31.922,57.0981,7.065
10/18/2023,"Cluster=Jizan CL1,Rule Name=Opt Clusters","45217Cluster=Jizan CL1,Rule Name=Opt Clusters",3550.6641,33678,98.0749,0.6906,0.6426,0.0292,0.0001,4.0056,0.0001,23.2526,38.7183,6.2383
10/18/2023,"Cluster=Najran CL1,Rule Name=Opt Clusters","45217Cluster=Najran CL1,Rule Name=Opt Clusters",2340.6522,28164,97.7062,0.6525,0.6559,0.0668,0.0001,2.0265,0.0001,47.5917,67.2585,10.8465
10/18/2023,"Cluster=Najran CL2,Rule Name=Opt Clusters","45217Cluster=Najran CL2,Rule Name=Opt Clusters",666.879,5579,95.5204,0.3431,0.3853,0.0829,0.0001,1.9831,0.0001,55.809,67.7356,23.2858
10/18/2023,Aseer Province,45217Aseer Province,12158.3476,129069,97.771,0.6425,0.595,0.0349,0.0001,5.5315,0.0001,18.304,41.9507,3.8362
10/18/2023,Jazan Province,45217Jazan Province,8029.5087,72489,97.5275,0.6162,0.589,0.0415,0.0001,3.9765,0.0001,25.4328,41.3755,6.9157
10/18/2023,Najran Province,45217Najran Province,3014.09,33862,97.2303,0.5493,0.5662,0.0701,0.0001,2.0154,0.0001,49.5756,67.3983,13.2968
10/19/2023,Southern Region,45218Southern Region,23637.3347,235147,97.5591,0.6136,0.5907,0.0426,0.0001,4.5933,0.0001,22.5736,44.7086,4.9765
10/19/2023,Western Region,45218Western Region,2766.5894,37168,97.1707,0.8865,0.738,0.0307,0.0002,1.5835,0.0002,51.5902,65.5307,12.8189
10/19/2023,Abha,45218Abha,1304.7372,13490,98.2967,0.5958,0.5143,0.0179,0.0001,9.0791,0.0001,7.6248,23.8801,1.8036
10/19/2023,Khamis Mushait,45218Khamis Mushait,1253.0389,16232,99.1101,1.3172,0.9552,0.017,0,8.345,0,6.3638,22.2027,1.0566
10/19/2023,Jizan,45218Jizan,1082.1573,11014,99.2117,1.021,0.9787,0.0125,0.0001,5.4584,0.0001,12.6873,28.4231,2.106
10/19/2023,Najran,45218Najran,1359.0309,17960,98.8689,0.7473,0.7472,0.0257,0,2.6161,0,38.507,59.7538,7.8904
10/19/2023,Bishah,45218Bishah,1051.9358,10235,97.8333,0.3956,0.4171,0.0353,0.0001,5.3504,0.0001,20.3069,42.4018,5.3865
10/19/2023,Muhayel,45218Muhayel,826.5786,7821,97.4842,0.4883,0.5627,0.038,0.0001,2.4871,0.0001,40.0338,52.0024,15.2857
10/19/2023,Abu Arish,45218Abu Arish,569.479,5833,99.3733,1.2946,1.0187,0.005,0,5.886,0,12.5197,27.5591,2.6251
10/19/2023,Sabya,45218Sabya,501.2659,5493,99.3593,1.3297,1.0622,0.0081,0,4.8185,0,16.7385,33.7655,3.005
10/19/2023,"Cluster=Aseer CL2,Rule Name=Opt Clusters","45218Cluster=Aseer CL2,Rule Name=Opt Clusters",2657.8402,29708,98.5197,0.8301,0.7227,0.0226,0.0001,6.9839,0.0001,10.8525,31.3604,2.0896
10/19/2023,"Cluster=Jizan CL2,Rule Name=Opt Clusters","45218Cluster=Jizan CL2,Rule Name=Opt Clusters",4529.3051,37679,97.0128,0.5606,0.5528,0.0524,0.0001,3.8319,0.0001,28.6081,46.2567,7.7845
10/19/2023,"Cluster=Aseer CL1,Rule Name=Opt Clusters","45218Cluster=Aseer CL1,Rule Name=Opt Clusters",2393.3982,24100,97.8345,0.5759,0.5098,0.0272,0.0001,8.0658,0.0001,10.4153,28.9774,2.4371
10/19/2023,"Cluster=Aseer CL3,Rule Name=Opt Clusters","45218Cluster=Aseer CL3,Rule Name=Opt Clusters",3958.7935,37657,96.8172,0.5629,0.5659,0.0582,0.0001,2.7607,0.0001,40.0663,53.7381,13.8765
10/19/2023,"Cluster=Aseer CL4,Rule Name=Opt Clusters","45218Cluster=Aseer CL4,Rule Name=Opt Clusters",3111.4876,35604,98.0493,0.6464,0.6023,0.0269,0.0001,3.2416,0.0001,31.2643,55.9138,7.0914
10/19/2023,"Cluster=Jizan CL1,Rule Name=Opt Clusters","45218Cluster=Jizan CL1,Rule Name=Opt Clusters",3573.845,33178,98.0608,0.7011,0.6739,0.0307,0.0001,3.808,0.0001,24.6586,42.2096,6.2522
10/19/2023,"Cluster=Najran CL1,Rule Name=Opt Clusters","45218Cluster=Najran CL1,Rule Name=Opt Clusters",2309.4908,28059,97.6451,0.646,0.6469,0.0669,0.0001,2.1096,0.0001,46.1312,65.8602,10.5356
10/19/2023,"Cluster=Najran CL2,Rule Name=Opt Clusters","45218Cluster=Najran CL2,Rule Name=Opt Clusters",674.2972,5488,95.4884,0.3538,0.4012,0.0804,0.0001,1.8905,0.0001,56.6872,68.7226,23.2848
10/19/2023,Aseer Province,45218Aseer Province,12125.8523,127071,97.7213,0.6328,0.5921,0.0359,0.0001,5.4082,0.0001,18.2813,41.4036,3.8538
10/19/2023,Jazan Province,45218Jazan Province,8092.455,70734,97.483,0.6147,0.5997,0.0427,0.0001,3.8311,0.0001,26.6777,44.3215,7.0193
10/19/2023,Najran Province,45218Najran Province,2990.1504,33668,97.1715,0.5486,0.5655,0.0696,0.0001,2.0588,0.0001,48.6429,66.6286,12.9336
10/20/2023,Southern Region,45219Southern Region,23805.5846,240060,97.552,0.6096,0.5782,0.0423,0.0001,4.5791,0.0001,22.3809,44.509,4.9367
10/20/2023,Western Region,45219Western Region,2804.5767,37794,97.2297,0.8687,0.7132,0.0312,0.0002,1.6067,0.0002,51.3859,65.4083,12.7459
10/20/2023,Abha,45219Abha,1323.8467,13888,98.3837,0.6107,0.5215,0.0195,0.0001,8.7993,0.0001,7.7574,24.8909,1.7816
10/20/2023,Khamis Mushait,45219Khamis Mushait,1275.3966,16340,99.1407,1.3887,0.9961,0.0159,0,8.0105,0,6.3234,22.6107,1.0175
10/20/2023,Jizan,45219Jizan,1088.2015,11075,99.2216,1.0211,0.97,0.0104,0.0001,5.4948,0.0001,12.39,28.6082,2.0491
10/20/2023,Najran,45219Najran,1389.8144,17843,98.9101,0.7505,0.76,0.0244,0.0001,2.4844,0.0001,39.9814,59.7983,8.3162
10/20/2023,Bishah,45219Bishah,1070.5555,10277,97.8105,0.3885,0.4108,0.0356,0.0001,5.3424,0.0001,20.3857,41.0001,5.5003
10/20/2023,Muhayel,45219Muhayel,831.2804,7171,97.5592,0.543,0.6275,0.038,0.0001,2.3406,0.0001,40.5682,51.9786,16.0665
10/20/2023,Abu Arish,45219Abu Arish,588.2842,6040,99.2366,1.0776,0.8616,0.006,0,6.1841,0,12.1793,26.6789,2.6685
10/20/2023,Sabya,45219Sabya,513.2073,5343,99.4541,1.45,1.1484,0.0062,0,4.621,0,17.5027,34.3495,3.0826
10/20/2023,"Cluster=Aseer CL2,Rule Name=Opt Clusters","45219Cluster=Aseer CL2,Rule Name=Opt Clusters",2627.4779,29943,98.5953,0.84,0.7097,0.0211,0,6.8735,0,10.4878,31.0958,1.9949
10/20/2023,"Cluster=Jizan CL2,Rule Name=Opt Clusters","45219Cluster=Jizan CL2,Rule Name=Opt Clusters",4549.1688,39236,97.011,0.5506,0.5377,0.0512,0.0001,3.9174,0.0001,28.205,45.4812,7.7487
10/20/2023,"Cluster=Aseer CL1,Rule Name=Opt Clusters","45219Cluster=Aseer CL1,Rule Name=Opt Clusters",2439.7538,25151,97.9951,0.5787,0.517,0.0277,0.0001,7.8313,0.0001,10.6427,30.239,2.4172
10/20/2023,"Cluster=Aseer CL3,Rule Name=Opt Clusters","45219Cluster=Aseer CL3,Rule Name=Opt Clusters",3937.7455,38282,96.8037,0.5723,0.5545,0.0585,0.0001,2.8352,0.0001,38.9816,52.399,13.6597
10/20/2023,"Cluster=Aseer CL4,Rule Name=Opt Clusters","45219Cluster=Aseer CL4,Rule Name=Opt Clusters",3180.6793,35507,98.0834,0.6429,0.6034,0.028,0.0001,3.2058,0.0001,31.3955,54.7994,7.2054
10/20/2023,"Cluster=Jizan CL1,Rule Name=Opt Clusters","45219Cluster=Jizan CL1,Rule Name=Opt Clusters",3631.8546,34997,97.7893,0.6589,0.6141,0.0326,0.0001,4.009,0.0001,24.0548,41.7242,6.3007
10/20/2023,"Cluster=Najran CL1,Rule Name=Opt Clusters","45219Cluster=Najran CL1,Rule Name=Opt Clusters",2355.5012,27581,97.7111,0.6648,0.6734,0.0633,0.0001,1.9846,0.0001,47.7182,66.4076,10.9231
10/20/2023,"Cluster=Najran CL2,Rule Name=Opt Clusters","45219Cluster=Najran CL2,Rule Name=Opt Clusters",657.1141,5449,95.5548,0.3468,0.3789,0.0793,0.0001,1.9702,0.0001,55.7994,67.7919,22.5812
10/20/2023,Aseer Province,45219Aseer Province,12188.8629,128846,97.7739,0.637,0.5863,0.036,0.0001,5.3304,0.0001,18.114,41.3313,3.7952
10/20/2023,Jazan Province,45219Jazan Province,8171.2689,74145,97.3614,0.5931,0.5679,0.0429,0.0001,3.9667,0.0001,26.1718,43.6717,7.0151
10/20/2023,Najran Province,45219Najran Province,3019.1633,33155,97.2355,0.561,0.5782,0.0666,0.0001,1.9795,0.0001,49.6137,66.7744,13.1912
10/21/2023,Southern Region,45220Southern Region,24076.7022,236536,97.6074,0.6236,0.5997,0.042,0.0001,4.4997,0.0001,22.6272,44.7023,4.9631
10/21/2023,Western Region,45220Western Region,2820.3222,37056,97.2858,0.8739,0.7305,0.0291,0.0003,1.5751,0.0003,52.2346,66.1223,12.9418
10/21/2023,Abha,45220Abha,1309.157,13636,98.4009,0.6315,0.5347,0.0176,0.0001,8.7954,0.0001,7.6343,24.9299,1.7445
10/21/2023,Khamis Mushait,45220Khamis Mushait,1295.3862,16366,99.0405,1.2478,0.923,0.0181,0,8.0878,0,6.3655,22.3422,1.0642
10/21/2023,Jizan,45220Jizan,1093.7442,11094,99.1482,1.0084,0.9501,0.0139,0.0001,5.6591,0.0001,11.9346,26.5982,2.021
10/21/2023,Najran,45220Najran,1396.5476,18064,98.8201,0.7343,0.731,0.0259,0,2.5764,0,38.8422,58.8411,8.1806
10/21/2023,Bishah,45220Bishah,1060.4779,10408,97.7342,0.3945,0.4157,0.0393,0,5.3747,0,20.3741,42.1272,5.4479
10/21/2023,Muhayel,45220Muhayel,776.0189,7411,97.84,0.5296,0.601,0.0386,0.0001,2.363,0.0001,39.4271,49.7963,15.706
10/21/2023,Abu Arish,45220Abu Arish,610.9203,5978,99.2277,1.194,0.9541,0.0068,0,6.1218,0,12.1234,25.3324,2.7916
10/21/2023,Sabya,45220Sabya,505.4535,5295,99.495,1.5091,1.1679,0.0064,0,4.9644,0,16.6318,31.8595,2.8923
10/21/2023,"Cluster=Aseer CL2,Rule Name=Opt Clusters","45220Cluster=Aseer CL2,Rule Name=Opt Clusters",2681.4226,30031,98.5186,0.795,0.6848,0.022,0.0001,6.8884,0.0001,10.6809,31.3771,2.0746
10/21/2023,"Cluster=Jizan CL2,Rule Name=Opt Clusters","45220Cluster=Jizan CL2,Rule Name=Opt Clusters",4652.4026,37992,97.1002,0.5743,0.5719,0.0485,0.0001,3.8641,0.0001,28.3881,45.2578,7.7872
10/21/2023,"Cluster=Aseer CL1,Rule Name=Opt Clusters","45220Cluster=Aseer CL1,Rule Name=Opt Clusters",2426.199,24298,98.0123,0.5843,0.5277,0.0266,0.0001,7.8,0.0001,10.6302,30.7275,2.3576
10/21/2023,"Cluster=Aseer CL3,Rule Name=Opt Clusters","45220Cluster=Aseer CL3,Rule Name=Opt Clusters",3935.5488,37240,96.9716,0.5875,0.5826,0.0565,0.0001,2.7152,0.0001,39.8481,53.4761,13.5158
10/21/2023,"Cluster=Aseer CL4,Rule Name=Opt Clusters","45220Cluster=Aseer CL4,Rule Name=Opt Clusters",3172.3405,35912,98.0449,0.6524,0.6082,0.0296,0.0001,3.2348,0.0001,31.4594,55.4394,7.2332
10/21/2023,"Cluster=Jizan CL1,Rule Name=Opt Clusters","45220Cluster=Jizan CL1,Rule Name=Opt Clusters",3770.506,33970,97.9398,0.7144,0.6882,0.0318,0.0001,3.7585,0.0001,24.505,41.4742,6.3822
10/21/2023,"Cluster=Najran CL1,Rule Name=Opt Clusters","45220Cluster=Najran CL1,Rule Name=Opt Clusters",2352.6092,27889,97.6383,0.6515,0.6477,0.0663,0.0001,2.0664,0.0001,46.4548,65.3827,10.6755
10/21/2023,"Cluster=Najran CL2,Rule Name=Opt Clusters","45220Cluster=Najran CL2,Rule Name=Opt Clusters",666.3737,5471,95.5571,0.3509,0.3901,0.082,0.0002,1.916,0.0002,56.7908,68.7306,23.645
10/21/2023,Aseer Province,45220Aseer Province,12216.3219,127531,97.8031,0.6403,0.5967,0.0359,0.0001,5.2797,0.0001,18.3515,42.0057,3.7922
10/21/2023,Jazan Province,45220Jazan Province,8415.2179,71790,97.4798,0.6294,0.618,0.0409,0.0001,3.8268,0.0001,26.4592,43.3873,7.0768
10/21/2023,Najran Province,45220Najran Province,3025.8627,33482,97.1825,0.5524,0.5636,0.0696,0.0001,2.0321,0.0001,48.8767,66.2542,13.1379
10/22/2023,Southern Region,45221Southern Region,24139.8711,240140,97.6201,0.6123,0.5777,0.0409,0.0001,4.6325,0.0001,22.013,43.0771,4.9475
10/22/2023,Western Region,45221Western Region,2838.9628,37581,97.4481,0.866,0.7211,0.027,0.0002,1.6166,0.0002,51.4119,65.4076,13.1604
10/22/2023,Abha,45221Abha,1323.0548,13675,98.4617,0.6402,0.5397,0.0173,0.0001,8.8201,0.0001,7.4819,24.2198,1.7289
10/22/2023,Khamis Mushait,45221Khamis Mushait,1317.9222,16265,99.1258,1.3397,0.9675,0.0164,0,8.053,0,6.4163,22.7775,1.0505
10/22/2023,Jizan,45221Jizan,1129.9033,11535,98.8318,0.9003,0.8281,0.019,0.0001,5.9887,0.0001,11.28,22.4405,2.2982
10/22/2023,Najran,45221Najran,1431.3089,18288,98.8534,0.7396,0.7413,0.0289,0.0001,2.5634,0.0001,39.2016,59.3752,8.132
10/22/2023,Bishah,45221Bishah,1059.8586,10203,97.9155,0.3927,0.4076,0.0381,0,5.38,0,20.2617,42.4956,5.2552
10/22/2023,Muhayel,45221Muhayel,762.1623,7101,97.965,0.5463,0.6046,0.0316,0,2.3684,0,40.1461,51.4603,15.653
10/22/2023,Abu Arish,45221Abu Arish,615.5822,6403,98.9962,1.0016,0.7879,0.0069,0,6.5943,0,10.9535,20.2619,2.9643
10/22/2023,Sabya,45221Sabya,527.3428,5740,99.3971,1.2479,0.9926,0.0069,0,5.2589,0,15.2126,28.2004,2.9658
10/22/2023,"Cluster=Aseer CL2,Rule Name=Opt Clusters","45221Cluster=Aseer CL2,Rule Name=Opt Clusters",2720.7391,29806,98.5484,0.8317,0.7061,0.0234,0,6.8648,0,10.7099,31.7725,2.0612
10/22/2023,"Cluster=Jizan CL2,Rule Name=Opt Clusters","45221Cluster=Jizan CL2,Rule Name=Opt Clusters",4621.0899,39721,97.0893,0.552,0.5334,0.0468,0.0001,4.1163,0.0001,26.515,41.1969,7.7736
10/22/2023,"Cluster=Aseer CL1,Rule Name=Opt Clusters","45221Cluster=Aseer CL1,Rule Name=Opt Clusters",2443.2131,25023,98.0559,0.5768,0.5177,0.0253,0.0001,7.8728,0.0001,10.4249,30.2881,2.3151
10/22/2023,"Cluster=Aseer CL3,Rule Name=Opt Clusters","45221Cluster=Aseer CL3,Rule Name=Opt Clusters",3872.1927,36601,97.0861,0.5822,0.5659,0.0524,0.0001,2.7743,0.0001,39.3741,53.2392,13.3685
10/22/2023,"Cluster=Aseer CL4,Rule Name=Opt Clusters","45221Cluster=Aseer CL4,Rule Name=Opt Clusters",3242.8986,35765,98.122,0.6588,0.6114,0.0277,0,3.1822,0,31.7126,56.3262,7.1161
10/22/2023,"Cluster=Jizan CL1,Rule Name=Opt Clusters","45221Cluster=Jizan CL1,Rule Name=Opt Clusters",3756.9748,35833,97.7612,0.6533,0.6062,0.0321,0.0001,4.1838,0.0001,22.725,36.7507,6.6038
10/22/2023,"Cluster=Najran CL1,Rule Name=Opt Clusters","45221Cluster=Najran CL1,Rule Name=Opt Clusters",2404.3249,28144,97.6943,0.6501,0.6465,0.0682,0.0001,2.0672,0.0001,46.5409,65.6483,10.604
10/22/2023,"Cluster=Najran CL2,Rule Name=Opt Clusters","45221Cluster=Najran CL2,Rule Name=Opt Clusters",661.8032,5586,95.5849,0.3487,0.3804,0.0836,0.0001,1.9634,0.0001,55.6467,67.6748,22.867
10/22/2023,Aseer Province,45221Aseer Province,12280.6992,127109,97.8786,0.6443,0.5933,0.034,0.0001,5.3173,0.0001,18.1877,42.0228,3.7417
10/22/2023,Jazan Province,45221Jazan Province,8369.2791,75474,97.3887,0.5918,0.5619,0.0403,0.0001,4.1564,0.0001,24.6576,39.0687,7.1835
10/22/2023,Najran Province,45221Najran Province,3073.2581,33896,97.2311,0.5522,0.5604,0.0714,0.0001,2.043,0.0001,48.672,66.1814,12.9463
10/23/2023,Southern Region,45222Southern Region,24916.5917,235282,97.6226,0.6224,0.5914,0.0419,0.0001,4.4617,0.0001,22.8123,44.8973,4.9953
10/23/2023,Western Region,45222Western Region,2854.4144,37010,97.3617,0.8915,0.7331,0.027,0.0002,1.544,0.0002,53.0188,66.5144,14.0364
10/23/2023,Abha,45222Abha,1346.8812,13769,98.4196,0.6355,0.5425,0.0169,0.0001,8.5221,0.0001,7.7472,25.2744,1.7789
10/23/2023,Khamis Mushait,45222Khamis Mushait,1334.5828,15961,99.1131,1.2886,0.9399,0.0167,0,7.9435,0,6.6069,23.5512,1.0901
10/23/2023,Jizan,45222Jizan,1177.6935,10892,99.1246,0.9681,0.9339,0.0165,0.0001,5.844,0.0001,11.3684,23.7314,2.0411
10/23/2023,Najran,45222Najran,1457.5203,17776,98.8541,0.7543,0.7674,0.0267,0,2.4164,0,40.7988,61.5305,8.4681
10/23/2023,Bishah,45222Bishah,1098.8799,10243,97.9037,0.41,0.4318,0.0376,0.0001,5.1003,0.0001,22.0748,46.3683,5.4179
10/23/2023,Muhayel,45222Muhayel,776.2066,7217,97.7235,0.5193,0.5583,0.0339,0.0001,2.5131,0.0001,38.9082,50.2684,15.3479
10/23/2023,Abu Arish,45222Abu Arish,663.3365,5978,99.2163,1.1904,0.9973,0.0062,0,5.9306,0,12.6375,25.7014,2.805
10/23/2023,Sabya,45222Sabya,540.807,5361,99.4015,1.4036,1.12,0.0068,0,4.9379,0,15.2199,29.9355,2.653
10/23/2023,"Cluster=Aseer CL2,Rule Name=Opt Clusters","45222Cluster=Aseer CL2,Rule Name=Opt Clusters",2780.4579,30033,98.5701,0.8232,0.7104,0.0227,0.0001,6.7136,0.0001,11.1225,32.8058,2.1093
10/23/2023,"Cluster=Jizan CL2,Rule Name=Opt Clusters","45222Cluster=Jizan CL2,Rule Name=Opt Clusters",4765.0719,37977,97.1752,0.5716,0.5605,0.0457,0.0001,3.9242,0.0001,27.5012,44.2902,7.4386
10/23/2023,"Cluster=Aseer CL1,Rule Name=Opt Clusters","45222Cluster=Aseer CL1,Rule Name=Opt Clusters",2516.2159,24467,98.0201,0.5961,0.5449,0.0259,0.0001,7.5029,0.0001,10.9859,31.9664,2.4012
10/23/2023,"Cluster=Aseer CL3,Rule Name=Opt Clusters","45222Cluster=Aseer CL3,Rule Name=Opt Clusters",3986.4954,37235,96.9097,0.5669,0.5392,0.0565,0.0001,2.8145,0.0001,39.775,53.3753,13.7488
10/23/2023,"Cluster=Aseer CL4,Rule Name=Opt Clusters","45222Cluster=Aseer CL4,Rule Name=Opt Clusters",3299.3101,35128,98.0851,0.6693,0.6158,0.0297,0.0001,3.0622,0.0001,33.3768,58.7595,7.3711
10/23/2023,"Cluster=Jizan CL1,Rule Name=Opt Clusters","45222Cluster=Jizan CL1,Rule Name=Opt Clusters",3946.966,33507,97.9668,0.6975,0.6676,0.0296,0.0001,3.9201,0.0001,23.6916,39.3214,6.308
